Ontology ID	Label	Obsolete	ZFIN Annotation	Replaced
http://purl.obolibrary.org/obo/ZP_0129198	obsolete abnormal supraoptic tract	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129199	obsolete abnormal hindbrain nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129200	obsolete abnormal diencephalic nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129201	obsolete abnormal telencephalic nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129202	obsolete abnormal preglomerular nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129203	obsolete abnormal cranial nerve root	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129204	obsolete abnormal midbrain nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129205	obsolete abnormal periventricular nucleus of ventral telencephalon	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129206	obsolete abnormal peripheral nucleus of ventral telencephalon	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129207	obsolete abnormal central nucleus of ventral telencephalon	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129208	obsolete abnormal intermediate nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129209	obsolete abnormal notochord posterior region	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129210	obsolete abnormal macula communis	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129211	obsolete abnormal dorsolateral septum	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129212	obsolete abnormal pronephric podocyte	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129213	obsolete abnormal mesonephric podocyte	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129214	obsolete abnormal ligament	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129215	obsolete abnormal annular ligament	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129216	obsolete abnormal floor plate midbrain region	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129217	obsolete abnormal immature eye	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129218	obsolete abnormal solid lens vesicle	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129219	obsolete abnormal parvocellular preoptic nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129220	obsolete abnormal grey matter	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129221	obsolete abnormal white matter	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129222	obsolete abnormal corneal epithelium	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129223	obsolete abnormal Bowman's layer	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129224	obsolete abnormal corneal stroma	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129225	obsolete abnormal Descemet's membrane	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129226	obsolete abnormal corneal endothelium	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129227	obsolete abnormal corneal primordium	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129228	obsolete abnormal anatomical line	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129229	obsolete abnormal groove	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129230	obsolete abnormal cerebellar granule cell	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129231	obsolete abnormal hindbrain commissure	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129232	obsolete abnormal chondral bone	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129233	obsolete abnormal olfactory granule cell	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129234	obsolete abnormal dorsolateral motor nucleus of vagal nerve	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129235	obsolete abnormal medial motor nucleus of vagal nerve	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129236	obsolete abnormal octaval nerve motor nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129237	obsolete abnormal rostral octaval nerve motor nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129238	obsolete abnormal caudal octaval nerve motor nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0129239	obsolete abnormal tunica externa swim bladder	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
